sifrapu,lat,lon
76457,46.2251083,14.1731874
76465,46.0473498,14.1095573
76473,46.607432,15.8899559
76481,46.0574538,15.6632506
76490,45.7738421,14.5066048
76503,46.2873487,15.0403545
76511,46.7178634,16.0193047
76520,46.5670164,15.9429905
76538,46.1372584,15.3942348
76546,46.3356145,15.225995
76554,46.6513295,16.3520817
76562,45.7559779,15.0600093
76570,46.8025828,16.0906636
76589,46.4076628,15.8371255
76597,46.4989506,15.6465511
76600,46.8275667,16.3252599
76619,46.0225378,14.2986269
76627,46.3946635,14.5008135
76635,46.2065147,14.5388216
76643,45.4727469,14.8747701
76651,46.5628011,16.139214
76660,46.5410983,15.3898299
76678,46.3938974,15.9302703
76686,46.5022629,15.7041029
76694,45.8589691,15.0835414
76708,46.3868598,15.4439956
76716,46.3430519,15.8763507
76732,46.2368912,15.093334
76740,46.5461171,14.9177698
76759,46.5172663,16.2726337
76767,46.5355964,15.2671273
76775,46.5514023,15.4927536
76783,45.7626882,14.6373409
76791,46.4201656,14.6917301
76805,46.6470838,15.8437408
76813,46.5271925,15.932241
76821,46.2346626,15.0145643
76830,46.5196982,15.8860236
76848,46.136796,14.5632105
76856,46.5733656,16.3447257
76864,46.5804811,16.1645571
76872,46.2459117,14.9533659
76880,46.2503716,15.1644008
76899,46.2742856,15.791546
76902,46.4042473,14.1353207
76910,45.8307538,14.9300358
76937,46.0441505,14.8416167
76945,46.6974933,15.9086944
76953,46.3442693,15.9949199
76961,45.8437618,15.4210985
76970,46.3173683,15.6670704
76988,45.9423018,15.1451021
76996,46.3136445,15.578647
77003,45.9017356,13.6782559
77011,46.3968373,16.2717094
77020,45.782698,15.0730526
77038,46.5753792,15.8765075
77046,46.4825908,16.0785498
77054,45.8684095,15.2299918
77062,46.3807112,14.0688371
77070,46.0179638,14.3848867
77089,46.3248421,14.9226463
77097,46.6062446,15.7838451
77100,45.9771086,15.0910704
77119,45.9510924,15.0621332
78000,45.8870227,13.9063942
78018,45.9056748,13.7804663
78026,45.8709901,13.8079395
78034,45.8708641,13.9471298
78042,45.8850835,13.8835929
78050,45.8809016,14.002556
78069,45.9109684,13.7739184
78077,45.8841951,13.8429955
78085,45.8765824,13.9355022
78093,45.8244708,13.8451599
78107,45.9027956,13.7952373
78115,45.8969235,13.8270206
78123,45.9058451,13.8807648
78131,45.9244492,13.9254164
78140,45.8629627,13.8859762
78158,45.8649549,14.0593476
78166,45.9444346,13.887799
78174,45.8907164,13.7894266
78182,45.8893517,13.8436513
78190,45.8838311,13.8431676
78204,45.8529883,13.8336519
78212,45.8702307,13.8926661
78220,45.8827432,13.8486067
78239,45.880913,13.8610274
78247,45.9007533,13.8177118
78255,45.8796891,13.9163953
78263,46.6060116,16.2354595
78271,46.6164583,16.2145843
78280,46.6011051,16.1793256
78298,46.627175,16.2500348
78301,46.5847154,16.2178697
78310,46.6052061,16.2880524
78328,46.6232417,16.229261
78336,46.5692755,16.2363407
78344,46.272862,13.9514899
78352,46.3046429,13.9838569
78360,46.2966768,13.9281819
78379,46.2876464,13.8943412
78387,46.338281,13.5522291
78395,46.3307616,13.5837956
78409,46.33649,13.5801088
78417,46.4048174,13.6014466
78425,46.3803208,13.7528308
78433,46.2921428,13.4984009
78441,46.3026965,13.4821162
78450,45.985378,13.5207927
78468,45.9525103,15.5842001
78476,46.0152299,15.6941172
78484,45.8919875,15.6017546
78492,45.9037348,15.592343
78506,45.919088,15.6222855
78514,45.9209883,15.5929143
78522,45.8846119,15.5231047
78530,45.8952394,15.6590467
78549,45.9561878,15.6279493
78557,46.4367047,14.0526057
78565,45.8538928,15.6617742
78573,45.930976,15.6778571
78581,45.8776186,15.5817118
78590,45.9038692,15.551652
78603,45.891696,15.57164
78611,45.8860229,15.5691915
78620,46.0118789,15.5596648
78638,46.0045758,15.6475885
78646,45.9897878,15.5923603
78654,46.2363378,15.272942
78662,46.2311214,15.2592602
78670,46.2150596,15.2658389
78689,46.2290255,15.2695287
78697,46.2369657,15.2652971
78700,46.2301331,15.2623136
78719,46.246203,15.2634347
78727,46.2364136,15.2529015
78735,46.2345762,15.2531778
78743,46.2510007,15.2755253
78751,46.246203,15.2634347
78760,46.2432805,15.2524946
78778,46.2586886,15.3217905
78786,46.240967,15.2406189
78794,46.250988,15.2476658
78808,46.2687937,15.2893207
78816,46.2967432,15.2424675
78824,46.2289305,15.3026755
78832,46.2527036,15.2932336
78840,46.149175,13.9060488
78859,46.1286521,13.9888709
78867,46.1531485,13.9830026
78875,46.1592247,14.0403806
78883,46.1453395,13.9406508
78891,46.0803233,13.9877813
78905,46.1101155,14.0137402
78913,46.1221355,13.9571437
78921,46.093409,13.9528128
78930,46.0896845,13.9172032
78956,46.5720029,16.2877346
78964,46.4858185,14.8715807
78972,45.5219662,15.311976
78980,45.5727627,15.1790934
78999,45.6123802,15.1592048
79006,45.5721715,15.1398168
79014,45.5723633,15.1921233
79022,45.5723633,15.1921233
79030,45.575272,15.1901156
79049,45.5213211,15.1779726
79057,45.6088898,15.2606643
79065,45.4965217,15.0782651
79073,45.459712,15.251748
79081,45.4494946,15.1652919
79090,45.6399902,14.0519548
79103,45.6829466,13.9708704
79111,45.6565185,14.0301417
79120,45.7204075,14.0400604
79138,45.6571748,14.0286377
79146,46.0883524,14.2542431
79154,46.0542455,14.4175072
79162,46.0652381,14.3148102
79170,46.150558,14.6273558
79189,46.1378194,14.5908862
79197,46.1378194,14.5908862
79200,46.1378194,14.5908862
79219,46.0864357,14.6398153
79227,46.1796363,14.5947392
79235,46.1187829,14.6186268
79243,46.1488585,14.5908279
79251,46.1487854,14.6613125
79260,46.168262,14.5972958
79278,46.177918,14.610448
79286,46.1804973,14.6321463
79294,46.1473511,14.6102407
79308,46.5865624,15.0010313
79316,46.5866278,15.0243939
79324,46.5613557,15.0390347
79332,46.6007785,15.1064032
79340,46.1058371,14.1384431
79359,46.159653,14.1794935
79367,46.0619784,14.1960266
79375,46.1218805,14.1848219
79383,46.0851496,14.0379208
79391,46.0972341,14.1016197
79405,46.6975886,15.90981
79413,46.6587504,15.9933521
79421,46.6781672,15.9907914
79430,46.6083359,15.9363618
79448,46.6515198,15.9263083
79456,46.5910435,15.9795369
79472,46.8048077,16.2175713
79480,46.7797582,16.2310367
79499,46.8182201,16.2045817
79502,45.9571465,14.6529199
79510,45.9791693,14.6993976
79529,45.9252959,14.6222249
79537,45.8902579,14.7316261
79545,45.9319622,14.655745
79553,45.877873,14.6112304
79561,45.9758816,14.6122579
79570,45.9027506,14.6901436
79588,45.939817,14.6753651
79596,45.9566206,14.6604022
79600,46.0321156,14.2254115
79618,45.5999901,14.0047948
79626,45.5537137,14.0624436
79634,45.6070321,13.9431163
79642,45.6070321,13.9431163
79650,45.5781631,14.0008518
79669,45.5809291,13.9959503
79677,45.6136652,13.911789
79685,45.5428876,14.0850387
79693,46.0124796,15.5774138
79707,45.5909566,13.9079809
79715,45.5730642,13.9376232
79723,45.6259445,13.9792373
79731,45.5707278,14.0448404
79740,45.596734,14.0857289
79758,45.6276716,13.930542
79790,46.0029454,14.0278459
79839,46.0029454,14.0278459
79863,45.5462927,14.2616547
79871,45.5705491,14.2422903
79880,45.552757,14.2348311
79898,45.5490111,14.280758
79901,45.5713891,14.2408664
79910,45.5535192,14.1941676
79928,45.5713891,14.2408664
79936,45.4999136,14.2723461
79944,45.6251217,14.2444951
79952,45.5233956,14.3299819
79960,45.4926574,14.3092293
79979,45.6046291,14.1835748
79987,45.5202645,14.1459508
79995,45.499306,14.1938664
80004,45.5416713,14.119272
80012,45.6041605,14.1818806
80020,45.6062899,14.179387
80039,45.6262285,14.2384298
80047,45.5195973,14.3517108
80055,45.954535,14.8063683
80063,45.9385633,14.804002
80071,45.9800741,14.8077597
80080,45.9018576,14.7987769
80098,45.8827673,14.7853607
80101,45.9466899,14.8460509
80110,45.9535522,14.8382241
80128,45.9466774,14.8453153
80136,45.9858945,14.8756522
80144,45.9551009,14.7439518
80152,45.8267056,14.8147462
80160,45.8600321,14.8343623
80179,45.4888784,13.6572375
80187,45.5383344,13.6576248
80195,45.5293924,13.6369624
80209,45.5383344,13.6576248
80217,45.5321507,13.6636012
80225,46.4076964,14.0988589
80314,46.2634962,14.6712029
80322,46.2031961,14.593774
80330,46.2552482,14.6097174
80349,46.2359056,14.6836283
80357,46.2263858,14.6118151
80365,46.2257649,14.6139714
80373,46.2263858,14.6118151
80381,46.2340325,14.6137369
80390,46.216243,14.6034051
80403,46.2263858,14.6118151
80411,46.2134432,14.7583907
80420,46.2145644,14.887016
80438,46.230571,14.6267561
80446,46.2118303,14.5900517
80454,46.2263556,14.6788234
80462,46.2574771,14.6036217
80470,46.1900608,14.5956187
80489,46.2161539,14.844969
80497,46.2193892,14.7569682
80500,46.1894216,14.6078947
80519,46.2103815,14.671402
80527,46.1011598,13.6827019
80535,46.0532237,13.6139128
80543,46.0834028,13.7408869
80551,46.1280063,13.6488905
80560,46.0866187,13.6345573
80578,46.0893317,13.7290406
80586,46.0959841,13.6095585
80594,46.1098975,13.6707611
80608,46.2626209,13.4307492
80616,46.2622081,13.4247004
80624,46.2556074,13.6163611
80632,46.2321412,13.5943971
80640,46.2474329,13.5774763
80659,46.2465617,13.5307052
80667,46.2042636,13.6103133
80675,46.2367706,13.6080353
80683,46.2803665,13.5521076
80691,46.2247552,13.6452903
80705,45.6392225,14.8596449
80713,45.6459317,14.8798566
80721,45.6125939,14.8916755
80730,45.5748824,14.7995638
80748,45.4925233,15.0772684
80756,45.6700753,14.8405142
80764,46.1979217,14.7764552
80772,45.5791436,13.7362855
80780,45.5476089,13.7663492
80799,45.4843771,13.796573
80802,45.5494728,13.8703198
80810,45.5489877,13.8127441
80829,45.5025086,13.8744578
80837,45.453772,13.8553689
80845,45.5823739,13.755863
80853,45.5462911,13.7074528
80861,45.5468663,13.7301318
80870,45.5395724,13.7207234
80888,45.5250547,13.830119
80896,45.5329158,13.7277679
80900,45.5291243,13.7389618
80918,45.5070455,13.7991246
80926,45.5389959,13.7994043
80934,45.5095645,13.9669389
80942,45.4696946,13.9688621
80950,45.5691643,13.7898662
80969,45.5003545,13.7176887
80977,45.5186442,13.7779702
80985,45.500583,13.9327349
80993,46.1042105,15.5813819
81000,46.0715854,15.5560109
81019,46.1025786,15.5201519
81027,46.0479151,15.5801105
81035,46.0413303,15.5905872
81043,46.0913269,15.4759784
81051,46.2611056,14.282632
81060,46.2241376,14.3375731
81078,46.2607642,14.3899396
81086,46.2252126,14.3752514
81094,46.324657,14.3300375
81108,46.3187585,14.3458776
81116,46.2495681,14.3595258
81124,46.2480932,14.3510498
81132,46.2387823,14.3546616
81140,46.2340136,14.3532845
81159,46.2315479,14.346658
81167,46.2372499,14.3587733
81175,46.2475977,14.3687883
81183,46.2187764,14.3648639
81191,46.2538718,14.3394911
81205,46.2689928,14.3583808
81213,46.2372499,14.3587733
81221,46.2396257,14.3622224
81230,46.1887885,14.4035031
81248,46.2578791,14.211219
81256,46.2690155,14.3844795
81264,46.2385109,14.3063536
81272,46.295633,14.3473892
81280,46.3160079,14.3675748
81299,46.1966257,14.3310025
81302,46.4845293,13.7857145
81310,46.4678299,13.9480251
81337,45.9937943,15.4752896
81345,45.9988646,15.4300057
81353,46.039447,15.5358788
81361,45.8449724,15.4217164
81370,45.9659145,15.4857999
81388,45.9630922,15.3966236
81396,45.9439956,15.5463279
81400,45.9733426,15.452805
81418,45.9385377,15.4784574
81426,45.8969664,15.4558607
81434,45.9361576,15.4257003
81442,45.9178349,15.4838146
81450,45.8638324,15.4655322
81469,45.928485,15.3817303
81477,46.022505,15.4783939
81485,45.9767103,15.5449842
81493,46.1663366,15.3509162
81507,46.0921132,15.3361557
81515,46.1557344,15.2342335
81523,46.1444632,15.2434224
81531,46.1631971,15.1873715
81540,46.1238706,15.1949152
81558,46.143652,15.1744247
81566,46.1295866,15.2875067
81574,46.0852869,15.1726687
81582,46.6063814,15.7861748
81590,46.5954161,15.8637359
81612,46.5680809,15.8823064
81620,46.5991504,16.4257427
81639,46.5696626,16.4495433
81647,46.5824146,16.4483842
81655,46.5655063,16.4519367
81663,46.5539848,16.4353014
81671,46.5668631,16.4510758
81680,46.6516758,16.3429113
81698,46.5564377,16.4029499
81701,46.5503892,16.3582565
81710,46.5627687,16.4535283
81728,46.5640186,16.4509648
81736,46.5635879,16.4529408
81744,46.5674477,16.4682061
81752,46.5536676,16.4678491
81760,46.5366825,16.5023948
81779,46.5524019,16.4714046
81787,46.6433635,16.3523739
81795,46.0303401,15.022009
81809,46.0006975,14.9868309
81817,46.091883,14.8337652
81825,46.1020674,14.7855399
81833,46.0982295,14.9737645
81850,46.1034173,14.7891318
81876,46.0577831,14.8317151
81884,46.0655833,14.9623705
81906,46.1023907,14.7912019
81914,46.0883721,14.8932984
81925,46.0163142,14.8269033
81935,46.0457437,14.8410058
81957,46.1195615,14.8376241
81973,46.5201351,16.1510542
81981,46.5499633,16.2116659
81990,46.5176528,16.1949459
82007,46.5228582,16.0532154
82015,46.5224879,16.0521388
82023,46.503623,16.1477903
82031,46.5106501,16.2243486
82040,46.5498363,16.1790408
82058,46.4974024,16.1951377
82066,45.9301677,14.1413619
82074,45.8672632,14.2620128
82082,45.9090151,14.2024154
82090,45.9163025,14.2285354
82104,45.9861948,14.1789543
82112,45.9544572,14.206719
82120,45.9818447,14.1709066
82139,46.6681523,16.1374801
82147,46.6740769,16.114233
82155,46.1784834,14.8151732
82163,46.1935021,14.7759826
82171,46.1681878,14.7474423
82180,46.1697493,14.6919736
82198,46.1612289,14.6757295
82201,46.173015,14.6736972
82210,46.1882465,14.8859059
82228,46.1928887,14.7150633
82236,46.566752,15.5765981
82244,46.5735086,15.6159175
82252,46.5550804,15.5820777
82260,46.5553881,15.6952557
82287,46.5376891,15.6113261
82295,46.5183005,15.6343602
82309,46.5468754,15.6653192
82317,46.5508567,15.63788
82325,46.5574488,15.6539721
82333,46.5425742,15.6308241
82341,46.5603666,15.6499745
82350,46.5417419,15.6436038
82368,46.5512387,15.6215913
82376,46.5622618,15.6367521
82384,46.5358168,15.6873408
82392,46.5284329,15.6804315
82406,46.5479071,15.5938584
82414,46.1418167,14.4097835
82422,46.1420804,14.3744033
82430,46.1501269,14.3891577
82449,46.1338906,14.4171039
82457,46.1414114,14.3955982
82465,46.1373775,14.4338159
82473,46.1675623,14.4346181
82481,46.6784641,16.1383589
82490,46.1570656,14.4172509
82503,45.6107898,15.2573543
82511,45.6155962,15.2474693
82520,45.6147575,15.247631
82538,45.6460488,15.374723
82546,45.6664626,15.3687796
82554,45.67845,15.3049407
82562,45.670859,15.2834834
82570,45.6904732,15.3507754
82589,45.65209,15.3365298
82597,45.6750993,15.3350625
82600,45.6505431,15.317214
82619,45.707687,15.2393365
82627,45.6893797,15.2755949
82635,45.8938146,13.6376755
82643,45.8432699,13.642732
82651,45.8920406,13.6062179
82660,45.8965832,13.6082863
82678,45.844003,13.6409735
82686,45.8452954,13.67495
82694,45.8439897,13.6414395
82708,46.7214886,16.2267706
82716,46.6703448,16.279491
82724,46.6644759,16.3017497
82732,46.7382429,16.2452133
82740,46.734474,16.2036141
82759,46.685659,16.1889334
82767,46.6914132,16.2254755
82775,46.737863,16.3193042
82783,46.6704192,16.2113661
82791,46.7424574,16.3089859
82805,46.7397868,16.313689
82813,46.7039035,16.1983638
82821,46.7381112,16.3125394
82830,46.6811799,16.2441976
82848,46.3392772,14.9599807
82856,46.323974,14.9223557
82864,46.6626983,16.1713296
82880,46.6357144,16.1348026
82899,46.6835956,16.1647956
82902,46.6614848,16.1635967
82910,46.6614848,16.1635967
82929,46.6614848,16.1635967
82937,46.6614848,16.1635967
82945,46.6614848,16.1635967
82953,46.6794473,16.1762398
82961,46.6597066,16.1656566
83003,46.0530969,13.7109568
83011,45.8597446,13.78736
83020,45.9017356,13.6782559
83038,46.0489061,13.7931216
83046,45.8865009,13.7361007
83054,45.8868519,13.7028238
83062,45.9993785,13.6743962
83070,45.9979739,13.6731961
83089,45.9569416,13.6754274
83097,46.0480612,13.7666872
83100,45.9709157,13.7391167
83119,46.668471,16.1309951
83127,45.9422119,13.6435082
83135,45.9729598,13.6488168
83143,45.9297656,13.7463288
83151,45.929638,13.7447629
83160,45.8910778,13.7122943
83178,45.9931505,13.6717797
83186,45.8899017,13.6699218
83194,45.9280802,13.7422865
83208,45.9728518,13.7414592
83216,45.9111231,13.672492
83224,45.809812,15.2602063
83232,45.7784744,15.2678557
83240,45.8293263,15.1544654
83259,45.7617362,15.2475513
83267,45.7609081,15.1510932
83275,45.8234232,15.2022053
83283,45.7354299,15.2033549
83291,45.8129558,15.1217883
83305,46.6540181,16.1367432
83313,45.8139561,15.1549723
83321,45.8034047,15.1701214
83330,45.7996512,15.1538777
83348,45.786807,15.1796813
83356,45.7990892,15.1689109
83364,45.8118397,15.1724497
83372,45.81159,15.1640807
83380,45.8034231,15.1738983
83399,45.7830301,15.1701826
83402,45.792155,15.1624489
83410,45.79978,15.1820292
83429,45.8336919,15.2198999
83437,45.7695741,15.2064586
83470,45.7226699,15.1142879
83488,46.4588801,16.1560415
83496,46.4556506,16.253166
83500,46.4591136,16.2120032
83518,46.4085584,16.1487842
83526,46.4273927,16.0572555
83534,46.3959282,16.2704915
83550,46.4180598,16.1109968
83569,46.6276762,15.7354663
83577,46.6296645,15.6980743
83585,46.5783998,15.7263284
83593,46.6085924,15.672985
83607,45.5054774,13.6023049
83615,45.4762464,13.6399225
83623,45.4762464,13.6399225
83631,45.5290529,13.5672145
83640,45.5137203,13.5942492
83658,45.475268,13.6185749
83666,45.524765,13.6089614
83674,45.4762464,13.6399225
83712,46.2241531,14.3795264
83720,45.5933461,13.9257259
83739,46.1514878,15.5975377
83747,46.1502244,15.5630208
83755,46.1045149,15.5790342
83763,46.1914238,15.5997082
83771,46.1292555,15.5595728
83780,45.8208651,14.1393732
83798,45.7770336,14.153648
83801,45.7723964,14.1400055
83810,45.7608804,14.1176384
83828,45.7932636,14.1337277
83836,45.8278316,14.2498534
83844,45.7764174,14.2112984
83852,45.7293234,14.1840833
83860,45.7569857,14.0636427
83879,45.8244678,14.1797439
83887,45.7948478,14.1203513
83895,45.7710104,14.0753952
83909,46.4580001,15.8408163
83917,46.4327392,15.8907668
83925,46.4195663,15.8717954
83933,46.42439,15.8607962
83941,46.4192931,15.8696747
83950,46.4169776,15.8906111
83968,46.4270137,15.8738099
83976,46.7407721,16.0898932
83984,46.7339818,16.1950234
83992,46.7059215,16.153295
84000,46.7388971,16.1841647
84018,46.7069317,16.153339
84034,46.7047789,16.1541102
84042,46.7268697,16.1371283
84050,46.7296628,16.1696877
84069,46.7283129,16.0826711
84077,46.4535363,15.6384024
84085,46.4521974,15.6793663
84093,46.0645976,15.1236348
84107,46.0651242,15.1624086
84115,46.0642541,15.0978162
84123,46.0403578,15.2207113
84131,46.6192415,16.0342688
84140,46.6413308,16.0432568
84158,46.6145074,15.2245651
84166,46.5918795,15.3349232
84174,46.5953991,15.2319718
84182,46.5586966,15.2093392
84190,46.375715,14.1981589
84204,46.3275341,14.232338
84212,46.3164476,14.1940704
84220,46.2919512,14.2057474
84239,46.3068283,14.2171182
84247,46.3328909,14.1606959
84255,46.3634418,14.1603744
84263,46.3120565,14.2483729
84271,46.335801,14.2097962
84280,46.288876,14.2574623
84298,46.3437613,14.1710877
84301,46.2589585,15.5910262
84310,46.2380011,15.635098
84328,46.257389,15.6734966
84344,46.8055785,16.0345237
84352,46.8016061,16.0368654
84360,45.9922084,15.3898726
84379,46.0123727,15.2821074
84387,45.9856486,15.1859024
84395,46.0559294,15.2083639
84409,46.0126268,15.3018649
84417,45.971474,15.3500746
84425,45.9695742,15.2938927
84433,46.0119212,15.1680823
84441,45.9593531,15.1953971
84450,46.0507135,15.3630276
84468,45.7810953,13.8781915
84476,45.7193212,13.881406
84484,45.755852,13.8324777
84492,45.7647125,13.9081808
84506,45.6607482,13.9290253
84514,45.7741312,13.7828956
84522,45.6999893,13.932403
84530,45.7071855,13.8702857
84549,45.7952027,13.9034624
84557,45.7388374,13.9280878
84565,45.7557908,13.8338713
84573,45.7672074,13.977697
84590,46.4116701,15.4555961
84603,46.3479015,15.59312
84611,46.3881436,15.6279275
84620,46.3173644,15.6670441
84638,46.3141609,15.5784672
84654,46.3691997,15.5199854
84662,46.3996504,15.5576938
84670,46.3918265,15.5736765
84689,46.393796,15.5602397
84697,46.3936753,15.5737825
84700,46.4135345,15.6370756
84719,46.4044223,15.5388923
84727,46.4453612,15.5382657
84735,46.3890548,15.5143374
84743,46.3929964,15.5084188
84751,46.4269459,15.6107849
84760,46.3627439,15.4348359
84778,46.3463835,15.4140742
84786,46.3273996,15.4804526
84794,46.3219979,15.517125
84808,46.3245788,15.4491214
84816,46.3011983,15.4962231
84824,46.3442761,15.3913595
84832,46.3394839,15.4301651
84840,46.3293818,15.3159949
84859,46.3468649,15.5006341
84867,46.3092089,15.4154295
84875,46.3442345,15.472725
84883,46.3460204,15.4365995
84891,46.2992647,15.5271034
84905,46.3552782,15.3869578
84913,46.3150548,15.4756174
84921,46.2400134,15.3489414
84930,46.2702421,15.3947273
84948,46.1669243,15.3886755
84956,46.1586381,15.5141772
84964,46.1038904,15.4062001
84972,46.2535696,15.4451779
84999,46.187003,15.4295829
85006,46.2166358,15.394373
85022,46.2235364,14.2066048
85030,46.1665912,14.3536011
85057,46.1571198,14.3670659
85073,46.1702465,14.3296726
85081,46.16477,14.3068329
85090,46.16477,14.3068329
85103,46.1730641,14.2947268
85120,46.2218604,15.5845498
85138,46.2383691,15.5653435
85146,46.25702,15.5292337
85154,46.1856512,15.4934505
85162,46.2249887,15.4635375
85170,46.2290562,15.5198819
85189,46.1620357,15.519369
85197,46.1916368,15.5554189
85200,46.3776865,15.0459923
85219,46.1870765,15.3034366
85243,46.0943761,13.8395857
85251,46.2011373,13.6992595
85260,46.0278682,13.8419554
85278,46.1566065,13.8646631
85286,46.17432,13.9140238
85294,46.2132908,13.6381445
85308,46.1600466,13.8234109
85316,46.1685171,13.7713208
85324,46.1512177,13.7455953
85332,46.1217623,13.8292568
85340,46.2112264,13.9680896
85359,46.1797256,13.7531962
85367,46.1312233,13.8240787
85375,46.1566033,13.8646997
85383,46.1188083,13.8055606
85391,46.2139984,13.9727552
85405,46.1172842,13.8692732
85413,46.1827074,13.7325774
85421,46.1523697,13.7445128
85430,46.2098543,13.6716036
85448,46.1756763,13.7077042
85456,46.1939139,13.7278876
85464,46.1106589,15.0588628
85472,45.8763195,14.9782368
85480,45.8977767,14.9522282
85499,45.8754513,14.9754044
85510,45.9426521,15.1455616
85529,45.9769612,15.0909889
85537,45.9076849,15.0067374
85553,45.9075477,15.0149939
85561,45.9303783,15.0008929
85570,45.9078654,15.0023766
85588,45.9704254,14.96013
85596,45.9409756,14.9460404
85600,45.9311384,14.9703093
85618,45.9346067,14.9081215
85626,45.8958108,14.8891517
85634,46.3539625,14.2892932
85642,46.3570671,14.2755759
85650,46.3984153,14.3448128
85669,46.3398194,14.2818832
85677,46.3396362,14.2994094
85685,46.354464,14.2544044
85693,46.3667393,14.3350726
85707,46.3999776,14.2827986
85715,46.3484642,14.2964903
85723,46.3301765,14.2993353
85731,46.3321537,14.3167555
85740,45.8651967,15.1394579
85758,46.3688237,14.3068397
85782,46.6348893,16.295303
85790,46.625456,16.3144961
85804,46.3965703,15.1368966
85820,46.3835733,15.1567848
85839,46.410167,15.1071127
85847,46.3355864,15.1225991
85855,46.3871963,15.1073348
85863,46.3657041,15.0851326
85871,46.3671364,15.1029892
85880,46.3691989,15.1215449
85898,46.3568516,15.1320927
85901,46.3580477,15.1090145
85910,46.3564737,15.145854
85928,46.3642876,15.121027
85936,46.3643272,15.1296437
85944,46.34182,15.1741241
85952,46.3292396,15.9362724
85960,46.3591425,15.7573818
85979,46.3688509,15.9022815
85987,46.374511,15.7793201
85995,45.8325111,13.909211
86002,45.8206477,13.9244727
86010,45.8353788,13.9644369
86029,45.7971352,13.9696791
86045,45.7973702,13.9727867
86053,45.8071697,13.9484223
86061,45.8396148,13.9332592
86070,45.8472857,13.9615111
86088,45.8645623,13.9623496
86096,45.8268805,13.9379323
86100,46.3320622,15.3157264
86118,46.3122145,15.2853121
86126,46.2897817,15.303849
86134,45.9813518,14.3539171
86142,45.9748009,14.3347829
86150,45.8882245,14.353838
86169,46.0082081,14.3592112
86177,46.1696293,14.6907259
86185,45.9965682,14.3326451
86193,45.9944908,14.3023138
86207,46.0064151,14.223569
86215,45.9454827,14.2887152
86223,45.9560811,14.3028053
86231,45.9749339,14.2818533
86240,45.9631297,14.2960999
86258,45.9631297,14.2960999
86266,45.9631297,14.2960999
86274,45.9671944,14.233228
86282,46.1796721,14.945148
86290,46.1545009,14.9303391
86304,46.1458099,14.8803932
86312,46.139883,14.961652
86320,46.0694297,15.0345156
86339,46.1880081,14.9082361
86355,46.1317887,14.9959192
86363,46.1373989,15.0026713
86371,46.131885,15.0172726
86380,46.1349218,14.9940669
86398,46.1536787,14.9989427
86401,46.354363,15.4061144
86410,46.4028562,15.3918376
86428,46.4255999,15.3527542
86436,46.3617788,15.3637286
86444,46.3696514,15.3908421
86452,46.2860459,15.1975238
86460,46.2583374,15.1562889
86479,46.2306151,15.1578642
86487,46.2229524,15.1840083
86495,46.2449237,15.188283
86509,46.3112911,15.1437786
86517,46.2568413,15.1191183
86525,46.2439476,15.1512296
86533,46.2507039,15.1645131
86541,46.1799873,14.0331851
86550,46.2532226,14.1754812
86568,46.16477,14.3068329
86576,46.2239428,14.2037886
86584,46.2225305,14.2077237
86592,46.2189261,14.0293425
86606,46.2222337,14.1569687
86614,46.3674691,14.1108206
86630,46.388438,14.1059091
86649,46.3516732,14.1222696
86657,46.3436236,14.0659518
86665,45.973073,14.4216513
86673,46.0095435,14.4154702
86681,45.9894784,14.4027237
86690,45.890917,14.4409839
86762,46.6194275,14.949388
86940,45.5634974,14.245289
86967,45.5395724,13.7207234
86983,46.0836342,14.8905057
87033,46.0944525,14.3689316
87050,46.1158915,14.4195785
87130,46.3481604,14.2058616
87149,46.0508534,14.5102674
87173,46.5526183,14.9895491
87467,46.4380244,14.9644926
87475,46.3991732,15.0795296
87483,46.3635276,15.055368
87491,46.4009436,15.0207062
87505,46.3888414,15.0080277
87513,46.3995085,15.065883
87521,46.4243249,15.0163088
87530,46.4114993,14.9603722
87661,46.3787226,15.8901373
87670,46.3549457,15.9434728
87688,46.369311,15.9021061
87696,46.3688509,15.9022815
87742,46.6456748,16.3518965
87750,46.6449988,16.3519617
87769,46.6513295,16.3520817
87866,46.2462204,15.1886735
87882,45.9554299,13.6444527
87890,46.3612656,14.3071737
88056,45.5782295,14.1322091
88765,46.4126282,15.3419275
88773,45.8268805,13.9379323
88790,46.4900811,13.8375562
88803,46.0536467,14.502363
88811,46.0981067,14.4645167
88820,46.0646651,14.5132903
88838,46.0352497,14.5260406
88846,46.0896262,14.5088357
88862,46.0389845,14.4725796
88870,46.1190354,14.4640106
88889,46.0721457,14.5444658
88897,46.0476256,14.5453014
88900,46.0712487,14.4911091
88919,46.0800421,14.4734475
88927,46.0542632,14.5329163
88935,46.0405439,14.4992968
88943,46.0359773,14.5963452
88951,46.1029063,14.531188
88960,46.053267,14.5830819
88978,45.6412507,14.2247639
88986,46.3562827,15.1025018
88994,46.3437434,15.0991914
89001,46.0598314,14.8504332
89010,46.1520865,13.7452975
89028,46.6313516,16.1190747
89036,45.7124764,14.1787839
89044,46.542855,16.4626582
89052,46.4130937,15.9104047
89060,46.2172659,15.3935771
89079,46.210379,15.4343464
89087,46.2160389,15.3938244
89095,46.2773773,15.5126149
89117,46.3763099,14.0911702
89125,45.8970281,13.6074666
89133,45.944702,15.5297634
89141,45.5741891,15.1904626
89150,46.1105127,14.9351428
